"Tur";"ID";"Ad";"TM";"kV";"SCADA ID";"Durum";"Neden";"Kaynak Zaman";"Birincil";"Ikincil";"Yuklenme (%)";"Direction Metric";"Direction Value";"Direction Source";"Formula Sign";"Orientation Match";"Alias Match Basis";"Resolution Method";"Candidate Slot";"Source Side";"Target Side";"Selected Candidate";"Backup Used";"Formula Sign Applied";"Orientation Rule";"Candidate Conflict"
"bara";"8673";"400 B-1";"KONYA KUZEY";"400";"1bfc2fa9-53c0-4509-b3bc-13cab8190e37";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"404,33";"";"";"voltage";"404,33";"";"0";"unknown";"";"";"";"";"";"1bfc2fa9-53c0-4509-b3bc-13cab8190e37";"";"0";"";""
"bara";"8674";"400 B-2";"KONYA KUZEY";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8675";"400 B-T";"KONYA KUZEY";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8676";"154 B-1";"KONYA KUZEY";"154";"5e56e230-f4f4-4f1c-ae3c-30923ffe5984";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,59";"";"";"voltage";"158,59";"";"0";"unknown";"";"";"";"";"";"5e56e230-f4f4-4f1c-ae3c-30923ffe5984";"";"0";"";""
"bara";"8677";"154 B-2";"KONYA KUZEY";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8678";"154 B-T";"KONYA KUZEY";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8691";"154 B-1";"ÖKSÜT MADENCİLİK";"154";"796ac75f-cbd6-40da-a74d-12dbe407a6fc";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"158,81";"";"";"voltage";"158,81";"";"0";"unknown";"";"";"";"";"";"796ac75f-cbd6-40da-a74d-12dbe407a6fc";"";"0";"";""
"bara";"8692";"154 B-T";"ÖKSÜT MADENCİLİK";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8818";"154 B-1";"ADATOPRAKPINAR";"154";"ba4abbfb-c9f6-4074-a667-21a1647fc96b";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"155,70";"";"";"voltage";"155,70";"";"0";"unknown";"";"";"";"";"";"ba4abbfb-c9f6-4074-a667-21a1647fc96b";"";"0";"";""
"bara";"8819";"154 B-T";"ADATOPRAKPINAR";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8926";"154 B-1";"KIZILIRMAK";"154";"a8822837-f041-41df-a961-f2dbd1259008";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,05";"";"";"voltage";"158,05";"";"0";"unknown";"";"";"";"";"";"a8822837-f041-41df-a961-f2dbd1259008";"";"0";"";""
"bara";"8927";"154 B-2";"KIZILIRMAK";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9027";"400 B1-B";"ÇAYIRHAN TES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9039";"154 B-1";"MUTLU5 RES";"154";"45c2bffc-999a-4394-8702-07ecd4445045";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,15";"";"";"voltage";"159,15";"";"0";"unknown";"";"";"";"";"";"45c2bffc-999a-4394-8702-07ecd4445045";"";"0";"";""
"bara";"9040";"154 B-T";"MUTLU5 RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9095";"154 B-1";"KARAPINAR ACIGÖL GES";"154";"5d585537-6d46-4541-a2b4-7330bbfb2d3e";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,04";"";"";"voltage";"159,04";"";"0";"unknown";"";"";"";"";"";"5d585537-6d46-4541-a2b4-7330bbfb2d3e";"";"0";"";""
"bara";"9096";"154 B-T";"KARAPINAR ACIGÖL GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9101";"154 B-1";"TEKSİN GES";"154";"2361385f-f488-4ba2-a92b-b6e3e077e3ad";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,52";"";"";"voltage";"159,52";"";"0";"unknown";"";"";"";"";"";"2361385f-f488-4ba2-a92b-b6e3e077e3ad";"";"0";"";""
"bara";"9102";"154 B-T";"TEKSİN GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9107";"154 B-1";"AKYEL 1 RES";"154";"158f9c49-8487-4a3b-94ec-eeb5eb34efd4";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,72";"";"";"voltage";"159,72";"";"0";"unknown";"";"";"";"";"";"158f9c49-8487-4a3b-94ec-eeb5eb34efd4";"";"0";"";""
"bara";"9108";"154 B-T";"AKYEL 1 RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9122";"154 B-1";"KUYULUKOYAK RES";"154";"a3fc34e9-3106-4e75-8a9a-8766254e6de2";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,96";"";"";"voltage";"158,96";"";"0";"unknown";"";"";"";"";"";"a3fc34e9-3106-4e75-8a9a-8766254e6de2";"";"0";"";""
"bara";"9123";"154 B-T";"KUYULUKOYAK RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9151";"154 B-1";"ÇAMINBAŞI RES";"154";"bbee1a3c-b79e-41e8-8420-7e0cd7aa0a78";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,77";"";"";"voltage";"157,77";"";"0";"unknown";"";"";"";"";"";"bbee1a3c-b79e-41e8-8420-7e0cd7aa0a78";"";"0";"";""
"bara";"9152";"154 B-T";"ÇAMINBAŞI RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9231";"154 B-1";"GÜRSÖĞÜT HES";"154";"97f6b488-727a-4454-8b67-0c686847766f";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"156,54";"";"";"voltage";"156,54";"";"0";"unknown";"";"";"";"";"";"97f6b488-727a-4454-8b67-0c686847766f";"";"0";"";""
"bara";"9232";"154 B-T";"GÜRSÖĞÜT HES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9239";"154 B-1";"ATAKALE RES";"154";"1c718434-d622-4be7-a9c0-7686d49feb8e";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:21:00";"157,70";"";"";"voltage";"157,70";"";"0";"unknown";"";"";"";"";"";"1c718434-d622-4be7-a9c0-7686d49feb8e";"";"0";"";""
"bara";"9240";"154 B-T";"ATAKALE RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9260";"154 B-1";"ALTINOVA";"154";"d58a8177-9fb1-4d4d-a80a-97ee7007da6c";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,47";"";"";"voltage";"157,47";"";"0";"unknown";"";"";"";"";"";"d58a8177-9fb1-4d4d-a80a-97ee7007da6c";"";"0";"";""
"bara";"9261";"154 B-T";"ALTINOVA";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9313";"154 B-1";"MAVİ HES";"154";"ffbb2b79-e7dd-43b9-b742-309638c0ae73";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,20";"";"";"voltage";"159,20";"";"0";"unknown";"";"";"";"";"";"ffbb2b79-e7dd-43b9-b742-309638c0ae73";"";"0";"";""
"bara";"9314";"154 B-T";"MAVİ HES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9373";"154 B-1";"TUZGÖLÜ GEÇİCİ";"154";"740d108f-c05d-488a-9321-3e6a1d962d35";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,92";"";"";"voltage";"157,92";"";"0";"unknown";"";"";"";"";"";"740d108f-c05d-488a-9321-3e6a1d962d35";"";"0";"";""
"bara";"9381";"154 B-1";"DDY İZZETTİN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9384";"154 B-1";"KÜTÜKLÜ GEÇİCİ";"154";"8e589c91-102e-4bfb-ba9b-89936e2b899b";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,14";"";"";"voltage";"157,14";"";"0";"unknown";"";"";"";"";"";"8e589c91-102e-4bfb-ba9b-89936e2b899b";"";"0";"";""
"bara";"9398";"400 B-1";"KARAPINAR MEKE GÖLÜ GES";"400";"015088f8-acb9-41e7-8370-87bff5464ade";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"409,04";"";"";"voltage";"409,04";"";"0";"unknown";"";"";"";"";"";"015088f8-acb9-41e7-8370-87bff5464ade";"";"0";"";""
"bara";"9399";"400 B-2";"KARAPINAR MEKE GÖLÜ GES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9400";"400 B-T";"KARAPINAR MEKE GÖLÜ GES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9410";"154 B-1";"AKKÖPRÜ";"154";"e731cd62-f74a-419a-a65f-04cc09d9cd91";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,18";"";"";"voltage";"158,18";"";"0";"unknown";"";"";"";"";"";"e731cd62-f74a-419a-a65f-04cc09d9cd91";"";"0";"";""
"bara";"9411";"154 B-2";"AKKÖPRÜ";"154";"c9cdf644-54cc-4187-ab82-88a49ae67b66";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,17";"";"";"voltage";"157,17";"";"0";"unknown";"";"";"";"";"";"c9cdf644-54cc-4187-ab82-88a49ae67b66";"";"0";"";""
"bara";"9420";"154 B-1";"BİLKENT";"154";"8c35441e-1353-4ca7-857f-d1b8e342d2a0";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"156,31";"";"";"voltage";"156,31";"";"0";"unknown";"";"";"";"";"";"8c35441e-1353-4ca7-857f-d1b8e342d2a0";"";"0";"";""
"bara";"9421";"154 B-2";"BİLKENT";"154";"26ba9c33-4e6e-47e0-8d2b-7cb4a24d8c57";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"156,21";"";"";"voltage";"156,21";"";"0";"unknown";"";"";"";"";"";"26ba9c33-4e6e-47e0-8d2b-7cb4a24d8c57";"";"0";"";""
"bara";"9444";"400 B-1";"BOZOK";"400";"d3dde536-983b-47bf-9c7a-b043611d73c5";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"407,96";"";"";"voltage";"407,96";"";"0";"unknown";"";"";"";"";"";"d3dde536-983b-47bf-9c7a-b043611d73c5";"";"0";"";""
"bara";"9445";"400 B-2";"BOZOK";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9446";"400 B-T";"BOZOK";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9447";"154 B-1";"BOZOK";"154";"11d3359c-9709-4bd6-b4a9-1f7487ca8e74";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,71";"";"";"voltage";"158,71";"";"0";"unknown";"";"";"";"";"";"11d3359c-9709-4bd6-b4a9-1f7487ca8e74";"";"0";"";""
"bara";"9448";"154 B-2";"BOZOK";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9449";"154 B-T";"BOZOK";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9466";"400 B-1";"ÜRGÜP";"400";"3bc7dbcd-be38-4862-917e-8b7cc4ec6150";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"409,39";"";"";"voltage";"409,39";"";"0";"unknown";"";"";"";"";"";"3bc7dbcd-be38-4862-917e-8b7cc4ec6150";"";"0";"";""
"bara";"9467";"400 B-2";"ÜRGÜP";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9468";"400 B-T";"ÜRGÜP";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9469";"154 B-1";"ÜRGÜP";"154";"04984495-be5e-4b38-a20d-3e5e8bc7045a";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"160,25";"";"";"voltage";"160,25";"";"0";"unknown";"";"";"";"";"";"04984495-be5e-4b38-a20d-3e5e8bc7045a";"";"0";"";""
"bara";"9470";"154 B-2";"ÜRGÜP";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9471";"154 B-T";"ÜRGÜP";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9491";"154 B-1";"DDY PAŞALI";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9502";"154 B-1";"DDY NENEK";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9506";"154 B-1";"KARAMAN BES";"154";"e167b7ca-953b-43e2-b625-1fbbef471e3d";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,85";"";"";"voltage";"159,85";"";"0";"unknown";"";"";"";"";"";"e167b7ca-953b-43e2-b625-1fbbef471e3d";"";"0";"";""
"bara";"9507";"154 B-T";"KARAMAN BES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9516";"154 B-1";"HADİM";"154";"8ef38d0f-c6a3-4298-ad29-40baa24ad7d2";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:45:00";"158,78";"";"";"voltage";"158,78";"";"0";"unknown";"";"";"";"";"";"8ef38d0f-c6a3-4298-ad29-40baa24ad7d2";"";"0";"";""
"bara";"9517";"154 B-T";"HADİM";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9615";"154 B-1";"DDY ÇAYDOĞAN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9681";"154 B-1";"ERCİYES RES";"154";"7e91fb4b-e81d-4ea9-b63a-f3a1ba7aff24";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,04";"";"";"voltage";"158,04";"";"0";"unknown";"";"";"";"";"";"7e91fb4b-e81d-4ea9-b63a-f3a1ba7aff24";"";"0";"";""
"bara";"9682";"154 B-T";"ERCİYES RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9702";"154 B-1";"UZAY OSB";"154";"ece22b8f-0ccb-4ef2-83a7-df9a494eddf1";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"159,05";"";"";"voltage";"159,05";"";"0";"unknown";"";"";"";"";"";"ece22b8f-0ccb-4ef2-83a7-df9a494eddf1";"";"0";"";""
"bara";"9703";"154 B-T";"UZAY OSB";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9740";"154 B-1";"DAĞYAKA ÇİMENTO";"154";"e535911c-69ad-4ee4-8942-759acda7bfbc";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"157,83";"";"";"voltage";"157,83";"";"0";"unknown";"";"";"";"";"";"e535911c-69ad-4ee4-8942-759acda7bfbc";"";"0";"";""
"bara";"9741";"154 B-T";"DAĞYAKA ÇİMENTO";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9849";"154 B-1";"BAĞLICA";"154";"afd22ba3-4218-47f9-99a5-fada876960a7";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"157,00";"";"";"voltage";"157,00";"";"0";"unknown";"";"";"";"";"";"afd22ba3-4218-47f9-99a5-fada876960a7";"";"0";"";""
"bara";"9850";"154 B-2";"BAĞLICA";"154";"56363efb-5d16-4c10-a0a1-615bb80ac3c1";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"156,95";"";"";"voltage";"156,95";"";"0";"unknown";"";"";"";"";"";"56363efb-5d16-4c10-a0a1-615bb80ac3c1";"";"0";"";""
"bara";"9861";"154 B-1";"UĞURLU GES";"154";"debfadb0-146d-47d8-9075-bd8f06c10165";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,44";"";"";"voltage";"158,44";"";"0";"unknown";"";"";"";"";"";"debfadb0-146d-47d8-9075-bd8f06c10165";"";"0";"";""
"bara";"9862";"154 B-T";"UĞURLU GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9872";"154 B-1";"SÖNMEZ GES";"154";"dd079316-46fa-41ad-85c9-b59a236f3faa";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,57";"";"";"voltage";"158,57";"";"0";"unknown";"";"";"";"";"";"dd079316-46fa-41ad-85c9-b59a236f3faa";"";"0";"";""
"bara";"9873";"154 B-T";"SÖNMEZ GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9890";"154 B-1";"KOLUKISA";"154";"8a4c8555-6a4e-4a7c-8432-d43303fec1b4";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,21";"";"";"voltage";"158,21";"";"0";"unknown";"";"";"";"";"";"8a4c8555-6a4e-4a7c-8432-d43303fec1b4";"";"0";"";""
"bara";"9891";"154 B-T";"KOLUKISA";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"9914";"154 B-1";"KARAMAN RES";"154";"cd812e3e-a486-4d47-930a-80826015069d";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:11:00";"158,07";"";"";"voltage";"158,07";"";"0";"unknown";"";"";"";"";"";"cd812e3e-a486-4d47-930a-80826015069d";"";"0";"";""
"bara";"9915";"154 B-T";"KARAMAN RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"104512";"154 B-1";"KIZILCAHAMAM";"154";"f781fa2a-f5e6-4302-b328-c402630f46d0";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,67";"";"";"voltage";"157,67";"";"0";"unknown";"";"";"";"";"";"f781fa2a-f5e6-4302-b328-c402630f46d0";"";"0";"";""
"bara";"104513";"154 B-T";"KIZILCAHAMAM";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"105502";"154 B-1";"MERAM GİS";"154";"e37d62f3-f9c6-4029-8527-985dd6745521";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:18:00";"156,12";"";"";"voltage";"156,12";"";"0";"unknown";"";"";"";"";"";"e37d62f3-f9c6-4029-8527-985dd6745521";"";"0";"";""
"bara";"105503";"154 B-2";"MERAM GİS";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"106669";"154 B-1";"BEYYURDU RES";"154";"a1b7b16c-58e0-4c9a-92f2-f4c58c4f2553";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"160,84";"";"";"voltage";"160,84";"";"0";"unknown";"";"";"";"";"";"a1b7b16c-58e0-4c9a-92f2-f4c58c4f2553";"";"0";"";""
"bara";"106670";"154 B-T";"BEYYURDU RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"106958";"154 B-1";"ATA RES";"154";"d206c022-2a88-4311-9228-86bed672f00b";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:20:00";"158,04";"";"";"voltage";"158,04";"";"0";"unknown";"";"";"";"";"";"d206c022-2a88-4311-9228-86bed672f00b";"";"0";"";""
"bara";"106959";"154 B-T";"ATA RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"107659";"154 B-1";"MENEKŞE RES";"154";"5c56fb14-a13c-4315-b1e3-95690b2c0b03";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"160,90";"";"";"voltage";"160,90";"";"0";"unknown";"";"";"";"";"";"5c56fb14-a13c-4315-b1e3-95690b2c0b03";"";"0";"";""
"bara";"107660";"154 B-T";"MENEKŞE RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"108135";"154 B-1";"DİANA OTEL GES";"154";"e14a37ec-f5d7-4390-85a4-1aaff8c46211";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:19:00";"157,58";"";"";"voltage";"157,58";"";"0";"unknown";"";"";"";"";"";"e14a37ec-f5d7-4390-85a4-1aaff8c46211";"";"0";"";""
"bara";"108136";"154 B-T";"DİANA OTEL GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"109112";"154 B-1";"ATAHAN GES";"154";"5bcf29fc-0d99-4076-bf64-b2f18aca60a7";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,36";"";"";"voltage";"158,36";"";"0";"unknown";"";"";"";"";"";"5bcf29fc-0d99-4076-bf64-b2f18aca60a7";"";"0";"";""
"bara";"109113";"154 B-T";"ATAHAN GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"109517";"154 B-1";"NALLIHAN";"154";"c7bfe6e5-b9ae-4ace-82a0-b34333ee5d6f";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:19:00";"153,75";"";"";"voltage";"153,75";"";"0";"unknown";"";"";"";"";"";"c7bfe6e5-b9ae-4ace-82a0-b34333ee5d6f";"";"0";"";""
"bara";"109518";"154 B-T";"NALLIHAN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"109960";"400 B-1";"İGA GES";"400";"2455dbca-b0a2-4a33-9ff2-546e85352d5a";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"408,42";"";"";"voltage";"408,42";"";"0";"unknown";"";"";"";"";"";"2455dbca-b0a2-4a33-9ff2-546e85352d5a";"";"0";"";""
"bara";"109961";"400 B-2";"İGA GES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"109962";"400 B-T";"İGA GES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
